ID,nb_visits,entry_nb_visits,exit_nb_visits
http://calenda.org/317070,2,2.0,2.0
http://calenda.org/317159,2,2.0,2.0
http://calenda.org/317437,2,2.0,2.0
http://calenda.org/318585,2,2.0,2.0
http://calenda.org/318896,2,2.0,1.0
http://calenda.org/318958,2,2.0,1.0
http://calenda.org/319782,2,2.0,2.0
http://calenda.org/320980,2,2.0,2.0
http://calenda.org/321146,2,2.0,2.0
http://calenda.org/321946,2,2.0,2.0
http://calenda.org/322625,2,1.0,2.0
http://calenda.org/322660,2,2.0,2.0
http://calenda.org/322867,2,2.0,1.0
http://calenda.org/323652,2,2.0,2.0
http://calenda.org/324704,2,2.0,2.0
http://calenda.org/324783,2,2.0,2.0
http://calenda.org/325118,2,2.0,2.0
http://calenda.org/326375,2,0.0,1.0
http://calenda.org/326475,2,2.0,2.0
http://calenda.org/327275,2,2.0,1.0
http://calenda.org/329945,2,2.0,2.0
http://calenda.org/330073,2,2.0,2.0
http://calenda.org/331661,2,2.0,2.0
http://calenda.org/333641,2,2.0,2.0
http://calenda.org/333678,2,1.0,2.0
http://calenda.org/335096,2,1.0,1.0
http://calenda.org/337888,2,2.0,2.0
http://calenda.org/338190,2,2.0,2.0
http://calenda.org/338531,2,2.0,2.0
http://calenda.org/339075,2,1.0,1.0
http://calenda.org/339264,2,2.0,2.0
http://calenda.org/339621,2,2.0,2.0
http://calenda.org/342638,2,2.0,2.0
http://calenda.org/345124,2,2.0,2.0
http://calenda.org/346342,2,2.0,2.0
http://calenda.org/349186,2,2.0,2.0
http://calenda.org/349300,2,1.0,2.0
http://calenda.org/349460,2,2.0,1.0
http://calenda.org/350171,2,2.0,1.0
http://calenda.org/350317,2,2.0,2.0
http://calenda.org/351661,2,2.0,2.0
http://calenda.org/352188,2,2.0,2.0
http://calenda.org/352248,2,2.0,2.0
http://calenda.org/352714,2,2.0,2.0
http://calenda.org/353021,2,1.0,1.0
http://calenda.org/353491,2,0.0,2.0
http://calenda.org/353610,2,2.0,2.0
http://calenda.org/354360,2,2.0,2.0
http://calenda.org/355352,2,2.0,1.0
http://calenda.org/355454,2,1.0,0.0
http://calenda.org/356015,2,2.0,2.0
http://calenda.org/357075,2,1.0,1.0
http://calenda.org/358096,2,1.0,1.0
http://calenda.org/359977,2,1.0,1.0
http://calenda.org/360622,2,2.0,2.0
http://calenda.org/360816,2,0.0,0.0
http://calenda.org/360934,2,2.0,2.0
http://calenda.org/361498,2,1.0,1.0
http://calenda.org/362731,2,2.0,2.0
http://calenda.org/363208,2,2.0,1.0
http://calenda.org/364608,2,2.0,2.0
http://calenda.org/364899,2,1.0,2.0
http://calenda.org/366112,2,2.0,2.0
http://calenda.org/366136,2,2.0,2.0
http://calenda.org/368312,2,2.0,2.0
http://calenda.org/368480,2,2.0,2.0
http://calenda.org/369939,2,2.0,2.0
http://calenda.org/370549,2,0.0,1.0
http://calenda.org/370639,2,2.0,2.0
http://calenda.org/373197,2,2.0,1.0
http://calenda.org/375024,2,2.0,2.0
http://calenda.org/375889,2,2.0,2.0
http://calenda.org/376632,2,2.0,2.0
http://calenda.org/377029,2,2.0,2.0
http://calenda.org/377034,2,2.0,2.0
http://calenda.org/377811,2,0.0,1.0
http://calenda.org/378211,2,2.0,2.0
http://calenda.org/378900,2,2.0,1.0
http://calenda.org/379384,2,0.0,1.0
http://calenda.org/379844,2,0.0,1.0
http://calenda.org/380272,2,1.0,2.0
http://calenda.org/380367,2,0.0,1.0
http://calenda.org/380673,2,1.0,2.0
http://calenda.org/381755,2,1.0,1.0
http://calenda.org/381789,2,2.0,2.0
http://calenda.org/381834,2,1.0,1.0
http://calenda.org/382283,2,0.0,0.0
http://calenda.org/382380,2,1.0,1.0
http://calenda.org/382386,2,0.0,0.0
http://calenda.org/383061,2,2.0,2.0
http://calenda.org/383386,2,2.0,2.0
http://calenda.org/384468,2,2.0,1.0
http://calenda.org/385551,2,2.0,2.0
http://calenda.org/385908,2,2.0,2.0
http://calenda.org/385914,2,2.0,2.0
http://calenda.org/385999,2,1.0,1.0
http://calenda.org/386313,2,2.0,2.0
http://calenda.org/386352,2,1.0,2.0
http://calenda.org/386523,2,1.0,1.0
http://calenda.org/386569,2,2.0,2.0
http://calenda.org/388476,2,0.0,0.0
http://calenda.org/388553,2,0.0,0.0
http://calenda.org/389162,2,0.0,0.0
http://calenda.org/392646,2,0.0,1.0
http://calenda.org/394353,2,2.0,2.0
http://calenda.org/394384,2,2.0,2.0
http://calenda.org/394729,2,2.0,2.0
http://calenda.org/396013,2,1.0,0.0
http://calenda.org/396090,2,2.0,2.0
http://calenda.org/396889,2,1.0,1.0
http://calenda.org/397205,2,1.0,1.0
http://calenda.org/397466,2,2.0,2.0
http://calenda.org/398201,2,1.0,1.0
http://calenda.org/398258,2,2.0,2.0
http://calenda.org/398903,2,2.0,2.0
http://calenda.org/399519,2,0.0,0.0
http://calenda.org/400052,2,1.0,1.0
http://calenda.org/400932,2,0.0,1.0
http://calenda.org/402381,2,1.0,2.0
http://calenda.org/185685,1,1.0,1.0
http://calenda.org/185971,1,1.0,1.0
http://calenda.org/186010,1,1.0,1.0
http://calenda.org/186101,1,1.0,1.0
http://calenda.org/186146,1,1.0,1.0
http://calenda.org/186210,1,1.0,1.0
http://calenda.org/186271,1,0.0,1.0
http://calenda.org/186330,1,1.0,1.0
http://calenda.org/186332,1,1.0,1.0
http://calenda.org/186375,1,1.0,1.0
http://calenda.org/186435,1,1.0,0.0
http://calenda.org/186451,1,1.0,1.0
http://calenda.org/186538,1,1.0,1.0
http://calenda.org/186728,1,0.0,1.0
http://calenda.org/186744,1,1.0,1.0
http://calenda.org/186781,1,0.0,0.0
http://calenda.org/186838,1,1.0,1.0
http://calenda.org/186880,1,1.0,1.0
http://calenda.org/186923,1,1.0,1.0
http://calenda.org/187229,1,1.0,1.0
http://calenda.org/187297,1,1.0,1.0
http://calenda.org/187324,1,1.0,1.0
http://calenda.org/187377,1,1.0,1.0
http://calenda.org/187387,1,1.0,1.0
http://calenda.org/187478,1,1.0,1.0
http://calenda.org/187685,1,1.0,1.0
http://calenda.org/187725,1,1.0,1.0
http://calenda.org/187779,1,1.0,1.0
http://calenda.org/187860,1,1.0,1.0
http://calenda.org/187883,1,1.0,0.0
http://calenda.org/188065,1,1.0,1.0
http://calenda.org/188107,1,1.0,1.0
http://calenda.org/188112,1,1.0,1.0
http://calenda.org/188140,1,1.0,1.0
http://calenda.org/188217,1,1.0,1.0
http://calenda.org/188244,1,1.0,1.0
http://calenda.org/188278,1,1.0,1.0
http://calenda.org/188299,1,1.0,1.0
http://calenda.org/188316,1,1.0,1.0
http://calenda.org/188442,1,1.0,1.0
http://calenda.org/188663,1,1.0,1.0
http://calenda.org/188828,1,1.0,1.0
http://calenda.org/188858,1,1.0,0.0
http://calenda.org/188904,1,1.0,1.0
http://calenda.org/188993,1,1.0,1.0
http://calenda.org/189047,1,0.0,0.0
http://calenda.org/189097,1,0.0,1.0
http://calenda.org/189098,1,0.0,1.0
http://calenda.org/189323,1,1.0,1.0
http://calenda.org/189486,1,1.0,1.0
http://calenda.org/189701,1,0.0,1.0
http://calenda.org/190010,1,1.0,0.0
http://calenda.org/190094,1,1.0,1.0
http://calenda.org/190125,1,1.0,1.0
http://calenda.org/190152,1,1.0,1.0
http://calenda.org/190178,1,1.0,1.0
http://calenda.org/190286,1,1.0,1.0
http://calenda.org/190336,1,1.0,1.0
http://calenda.org/190362,1,1.0,1.0
http://calenda.org/190592,1,1.0,1.0
http://calenda.org/190610,1,1.0,1.0
http://calenda.org/190721,1,1.0,0.0
http://calenda.org/190766,1,1.0,1.0
http://calenda.org/190841,1,1.0,1.0
http://calenda.org/190858,1,1.0,1.0
http://calenda.org/190891,1,1.0,1.0
http://calenda.org/190901,1,1.0,1.0
http://calenda.org/191082,1,1.0,1.0
http://calenda.org/191087,1,1.0,1.0
http://calenda.org/191165,1,1.0,1.0
http://calenda.org/191502,1,1.0,1.0
http://calenda.org/191516,1,1.0,1.0
http://calenda.org/191560,1,1.0,1.0
http://calenda.org/191582,1,1.0,1.0
http://calenda.org/191597,1,1.0,1.0
http://calenda.org/191641,1,1.0,1.0
http://calenda.org/191652,1,1.0,1.0
http://calenda.org/191658,1,1.0,1.0
http://calenda.org/191665,1,1.0,1.0
http://calenda.org/191732,1,0.0,0.0
http://calenda.org/191808,1,1.0,1.0
http://calenda.org/191888,1,1.0,1.0
http://calenda.org/191899,1,1.0,1.0
http://calenda.org/191919,1,1.0,1.0
http://calenda.org/192128,1,1.0,1.0
http://calenda.org/192138,1,1.0,1.0
http://calenda.org/192295,1,1.0,1.0
http://calenda.org/192539,1,1.0,1.0
http://calenda.org/192596,1,1.0,1.0
http://calenda.org/193042,1,1.0,0.0
http://calenda.org/193118,1,1.0,1.0
http://calenda.org/193217,1,1.0,1.0
http://calenda.org/193231,1,1.0,1.0
http://calenda.org/193283,1,1.0,0.0
http://calenda.org/193308,1,1.0,1.0
http://calenda.org/193574,1,1.0,1.0
http://calenda.org/193587,1,0.0,0.0
http://calenda.org/193784,1,1.0,1.0
http://calenda.org/193876,1,1.0,1.0
http://calenda.org/193891,1,1.0,1.0
http://calenda.org/194074,1,0.0,1.0
http://calenda.org/194157,1,1.0,1.0
http://calenda.org/194234,1,0.0,0.0
http://calenda.org/194235,1,1.0,1.0
http://calenda.org/194258,1,0.0,1.0
http://calenda.org/194321,1,1.0,1.0
http://calenda.org/194391,1,1.0,1.0
http://calenda.org/194504,1,1.0,1.0
http://calenda.org/194683,1,0.0,0.0
http://calenda.org/194844,1,1.0,1.0
http://calenda.org/195432,1,1.0,1.0
http://calenda.org/195568,1,0.0,0.0
http://calenda.org/195753,1,0.0,0.0
http://calenda.org/195818,1,1.0,1.0
http://calenda.org/195836,1,1.0,1.0
http://calenda.org/195985,1,1.0,1.0
http://calenda.org/196385,1,1.0,1.0
http://calenda.org/196564,1,1.0,1.0
http://calenda.org/196714,1,1.0,1.0
http://calenda.org/196903,1,1.0,1.0
http://calenda.org/197065,1,0.0,0.0
http://calenda.org/197290,1,0.0,0.0
http://calenda.org/197352,1,0.0,1.0
http://calenda.org/197402,1,1.0,1.0
http://calenda.org/197530,1,0.0,0.0
http://calenda.org/197960,1,1.0,1.0
http://calenda.org/198021,1,1.0,1.0
http://calenda.org/198747,1,0.0,0.0
http://calenda.org/198834,1,1.0,1.0
http://calenda.org/198835,1,1.0,1.0
http://calenda.org/198867,1,0.0,1.0
http://calenda.org/199153,1,0.0,0.0
http://calenda.org/199163,1,1.0,1.0
http://calenda.org/199202,1,1.0,1.0
http://calenda.org/199351,1,1.0,1.0
http://calenda.org/199384,1,0.0,0.0
http://calenda.org/199449,1,1.0,1.0
http://calenda.org/199452,1,1.0,1.0
http://calenda.org/199541,1,0.0,0.0
http://calenda.org/199558,1,1.0,1.0
http://calenda.org/199770,1,1.0,1.0
http://calenda.org/199787,1,1.0,1.0
http://calenda.org/199980,1,1.0,1.0
http://calenda.org/200116,1,1.0,1.0
http://calenda.org/200313,1,0.0,0.0
http://calenda.org/200315,1,1.0,1.0
http://calenda.org/200606,1,1.0,1.0
http://calenda.org/200608,1,1.0,1.0
http://calenda.org/200888,1,1.0,1.0
http://calenda.org/200990,1,1.0,1.0
http://calenda.org/201071,1,1.0,1.0
http://calenda.org/201671,1,0.0,0.0
http://calenda.org/201919,1,1.0,1.0
http://calenda.org/201953,1,0.0,0.0
http://calenda.org/201998,1,1.0,1.0
http://calenda.org/202289,1,1.0,1.0
http://calenda.org/202549,1,1.0,1.0
http://calenda.org/202778,1,1.0,1.0
http://calenda.org/203013,1,1.0,1.0
http://calenda.org/203076,1,1.0,1.0
http://calenda.org/203237,1,0.0,0.0
http://calenda.org/203323,1,1.0,1.0
http://calenda.org/203635,1,1.0,1.0
http://calenda.org/203693,1,1.0,1.0
http://calenda.org/203942,1,1.0,1.0
http://calenda.org/204009,1,1.0,1.0
http://calenda.org/204024,1,1.0,1.0
http://calenda.org/204060,1,1.0,1.0
http://calenda.org/204287,1,1.0,1.0
http://calenda.org/204558,1,1.0,1.0
http://calenda.org/204672,1,1.0,1.0
http://calenda.org/204879,1,1.0,1.0
http://calenda.org/204907,1,1.0,1.0
http://calenda.org/204913,1,1.0,1.0
http://calenda.org/205512,1,0.0,1.0
http://calenda.org/205612,1,1.0,0.0
http://calenda.org/205830,1,1.0,1.0
http://calenda.org/206009,1,0.0,0.0
http://calenda.org/206011,1,0.0,1.0
http://calenda.org/206099,1,1.0,1.0
http://calenda.org/206258,1,1.0,0.0
http://calenda.org/206550,1,0.0,0.0
http://calenda.org/206608,1,0.0,0.0
http://calenda.org/206628,1,1.0,1.0
http://calenda.org/206913,1,1.0,1.0
http://calenda.org/206955,1,1.0,0.0
http://calenda.org/206981,1,1.0,0.0
http://calenda.org/207361,1,1.0,1.0
http://calenda.org/207401,1,1.0,1.0
http://calenda.org/207539,1,1.0,1.0
http://calenda.org/207545,1,1.0,1.0
http://calenda.org/207822,1,1.0,1.0
http://calenda.org/208076,1,1.0,1.0
http://calenda.org/208124,1,1.0,1.0
http://calenda.org/208388,1,0.0,0.0
http://calenda.org/208800,1,0.0,0.0
http://calenda.org/208883,1,0.0,1.0
http://calenda.org/209102,1,1.0,1.0
http://calenda.org/209158,1,0.0,0.0
http://calenda.org/209482,1,1.0,1.0
http://calenda.org/209524,1,1.0,1.0
http://calenda.org/209648,1,1.0,1.0
http://calenda.org/219931,1,1.0,1.0
http://calenda.org/221149,1,1.0,1.0
http://calenda.org/225371,1,0.0,0.0
http://calenda.org/225417,1,1.0,1.0
http://calenda.org/225995,1,1.0,0.0
http://calenda.org/226261,1,1.0,1.0
http://calenda.org/227135,1,1.0,1.0
http://calenda.org/227798,1,1.0,1.0
http://calenda.org/232525,1,1.0,1.0
http://calenda.org/234031,1,1.0,1.0
http://calenda.org/235025,1,0.0,0.0
http://calenda.org/236333,1,0.0,0.0
http://calenda.org/238154,1,1.0,1.0
http://calenda.org/238555,1,1.0,1.0
http://calenda.org/239156,1,0.0,0.0
http://calenda.org/239443,1,0.0,0.0
http://calenda.org/240067,1,1.0,1.0
http://calenda.org/240133,1,1.0,1.0
http://calenda.org/240775,1,1.0,1.0
http://calenda.org/241848,1,1.0,1.0
http://calenda.org/245023,1,0.0,0.0
http://calenda.org/245740,1,1.0,1.0
http://calenda.org/247938,1,1.0,1.0
http://calenda.org/248602,1,0.0,1.0
http://calenda.org/248761,1,0.0,0.0
http://calenda.org/250295,1,0.0,0.0
http://calenda.org/251676,1,1.0,1.0
http://calenda.org/251758,1,1.0,1.0
http://calenda.org/251922,1,1.0,1.0
http://calenda.org/255977,1,1.0,1.0
http://calenda.org/256296,1,0.0,1.0
http://calenda.org/257092,1,1.0,1.0
http://calenda.org/257435,1,0.0,0.0
http://calenda.org/259696,1,1.0,1.0
http://calenda.org/260354,1,1.0,1.0
http://calenda.org/260416,1,0.0,0.0
http://calenda.org/262505,1,1.0,1.0
http://calenda.org/264141,1,1.0,0.0
http://calenda.org/264410,1,1.0,0.0
http://calenda.org/266007,1,1.0,1.0
http://calenda.org/269142,1,1.0,1.0
http://calenda.org/271286,1,1.0,1.0
http://calenda.org/271471,1,0.0,0.0
http://calenda.org/274148,1,0.0,0.0
http://calenda.org/274981,1,1.0,0.0
http://calenda.org/275335,1,1.0,0.0
http://calenda.org/275668,1,1.0,1.0
http://calenda.org/277253,1,1.0,1.0
http://calenda.org/277319,1,0.0,0.0
http://calenda.org/277758,1,0.0,0.0
http://calenda.org/278587,1,1.0,1.0
http://calenda.org/279143,1,0.0,0.0
http://calenda.org/281319,1,0.0,0.0
http://calenda.org/284260,1,0.0,0.0
http://calenda.org/285627,1,0.0,0.0
http://calenda.org/286101,1,0.0,0.0
http://calenda.org/288575,1,1.0,1.0
http://calenda.org/289184,1,1.0,1.0
http://calenda.org/290716,1,1.0,0.0
http://calenda.org/291057,1,0.0,1.0
http://calenda.org/291067,1,1.0,1.0
http://calenda.org/291716,1,0.0,0.0
http://calenda.org/294049,1,1.0,1.0
http://calenda.org/295588,1,0.0,1.0
http://calenda.org/296391,1,0.0,0.0
http://calenda.org/296865,1,0.0,0.0
http://calenda.org/298487,1,0.0,0.0
http://calenda.org/299000,1,1.0,1.0
http://calenda.org/299477,1,0.0,0.0
http://calenda.org/299895,1,1.0,1.0
http://calenda.org/301198,1,1.0,1.0
http://calenda.org/303644,1,0.0,0.0
http://calenda.org/303961,1,1.0,1.0
http://calenda.org/304581,1,1.0,1.0
http://calenda.org/306644,1,1.0,1.0
http://calenda.org/308252,1,0.0,0.0
http://calenda.org/308467,1,1.0,1.0
http://calenda.org/308530,1,1.0,1.0
http://calenda.org/309244,1,0.0,0.0
http://calenda.org/309742,1,1.0,1.0
http://calenda.org/310026,1,0.0,0.0
http://calenda.org/313807,1,0.0,0.0
http://calenda.org/314380,1,0.0,0.0
http://calenda.org/314650,1,1.0,1.0
http://calenda.org/315159,1,1.0,1.0
http://calenda.org/315355,1,0.0,0.0
http://calenda.org/315658,1,1.0,1.0
http://calenda.org/316091,1,1.0,0.0
http://calenda.org/316901,1,1.0,1.0
http://calenda.org/319713,1,1.0,1.0
http://calenda.org/319943,1,1.0,1.0
http://calenda.org/322150,1,1.0,1.0
http://calenda.org/322159,1,0.0,0.0
http://calenda.org/322173,1,1.0,1.0
http://calenda.org/322370,1,0.0,1.0
http://calenda.org/323060,1,0.0,0.0
http://calenda.org/323401,1,1.0,1.0
http://calenda.org/324471,1,1.0,1.0
http://calenda.org/324932,1,0.0,0.0
http://calenda.org/324964,1,0.0,0.0
http://calenda.org/325244,1,1.0,1.0
http://calenda.org/325467,1,0.0,0.0
http://calenda.org/325605,1,0.0,0.0
http://calenda.org/326659,1,1.0,1.0
http://calenda.org/328319,1,1.0,1.0
http://calenda.org/330270,1,1.0,1.0
http://calenda.org/330306,1,0.0,0.0
http://calenda.org/330329,1,0.0,0.0
http://calenda.org/330474,1,0.0,0.0
http://calenda.org/331232,1,1.0,1.0
http://calenda.org/333666,1,1.0,1.0
http://calenda.org/334189,1,0.0,0.0
http://calenda.org/338469,1,0.0,0.0
http://calenda.org/338782,1,1.0,1.0
http://calenda.org/339247,1,0.0,0.0
http://calenda.org/339326,1,1.0,1.0
http://calenda.org/340060,1,1.0,1.0
http://calenda.org/342162,1,1.0,1.0
http://calenda.org/342340,1,0.0,0.0
http://calenda.org/342991,1,1.0,1.0
http://calenda.org/346768,1,1.0,1.0
http://calenda.org/347611,1,1.0,1.0
http://calenda.org/347635,1,1.0,1.0
http://calenda.org/347861,1,0.0,0.0
http://calenda.org/347927,1,0.0,0.0
http://calenda.org/348388,1,0.0,0.0
http://calenda.org/349431,1,1.0,1.0
http://calenda.org/350052,1,1.0,1.0
http://calenda.org/350191,1,1.0,1.0
http://calenda.org/350673,1,0.0,0.0
http://calenda.org/352443,1,1.0,1.0
http://calenda.org/352597,1,1.0,0.0
http://calenda.org/353163,1,1.0,1.0
http://calenda.org/353599,1,1.0,1.0
http://calenda.org/354269,1,1.0,1.0
http://calenda.org/354621,1,0.0,0.0
http://calenda.org/355268,1,1.0,1.0
http://calenda.org/355476,1,1.0,1.0
http://calenda.org/356633,1,1.0,1.0
http://calenda.org/356886,1,0.0,1.0
http://calenda.org/356997,1,1.0,1.0
http://calenda.org/357597,1,0.0,0.0
http://calenda.org/357619,1,1.0,1.0
http://calenda.org/358833,1,1.0,1.0
http://calenda.org/360252,1,1.0,1.0
http://calenda.org/360461,1,1.0,1.0
http://calenda.org/360709,1,0.0,0.0
http://calenda.org/361364,1,1.0,1.0
http://calenda.org/361650,1,0.0,1.0
http://calenda.org/361810,1,1.0,1.0
http://calenda.org/363520,1,1.0,1.0
http://calenda.org/363556,1,1.0,1.0
http://calenda.org/364036,1,0.0,0.0
http://calenda.org/365180,1,0.0,0.0
http://calenda.org/366305,1,0.0,0.0
http://calenda.org/366425,1,1.0,1.0
http://calenda.org/366579,1,1.0,1.0
http://calenda.org/367033,1,0.0,0.0
http://calenda.org/367043,1,1.0,1.0
http://calenda.org/367246,1,0.0,0.0
http://calenda.org/367284,1,1.0,0.0
http://calenda.org/367757,1,0.0,0.0
http://calenda.org/367979,1,1.0,1.0
http://calenda.org/369172,1,0.0,0.0
http://calenda.org/369203,1,0.0,0.0
http://calenda.org/369378,1,1.0,1.0
http://calenda.org/370938,1,1.0,1.0
http://calenda.org/371425,1,0.0,1.0
http://calenda.org/371584,1,1.0,0.0
http://calenda.org/371736,1,0.0,1.0
http://calenda.org/371741,1,1.0,1.0
http://calenda.org/371745,1,1.0,1.0
http://calenda.org/371877,1,1.0,1.0
http://calenda.org/371916,1,0.0,0.0
http://calenda.org/371939,1,1.0,0.0
http://calenda.org/371973,1,1.0,1.0
http://calenda.org/372913,1,1.0,1.0
http://calenda.org/373155,1,0.0,1.0
http://calenda.org/373375,1,1.0,1.0
http://calenda.org/373466,1,0.0,0.0
http://calenda.org/374526,1,1.0,1.0
http://calenda.org/374661,1,1.0,1.0
http://calenda.org/374985,1,1.0,1.0
http://calenda.org/376088,1,1.0,1.0
http://calenda.org/376270,1,1.0,1.0
http://calenda.org/377469,1,1.0,1.0
http://calenda.org/377741,1,1.0,1.0
http://calenda.org/377886,1,1.0,1.0
http://calenda.org/377951,1,1.0,0.0
http://calenda.org/378170,1,1.0,1.0
http://calenda.org/378261,1,1.0,1.0
http://calenda.org/378695,1,1.0,1.0
http://calenda.org/378753,1,1.0,1.0
http://calenda.org/378916,1,1.0,1.0
http://calenda.org/379303,1,1.0,1.0
http://calenda.org/379476,1,0.0,1.0
http://calenda.org/379942,1,1.0,1.0
http://calenda.org/379964,1,1.0,1.0
http://calenda.org/380127,1,1.0,1.0
http://calenda.org/380288,1,1.0,0.0
http://calenda.org/380610,1,1.0,0.0
http://calenda.org/380876,1,1.0,1.0
http://calenda.org/381350,1,1.0,1.0
http://calenda.org/381607,1,1.0,1.0
http://calenda.org/382072,1,1.0,0.0
http://calenda.org/382204,1,1.0,1.0
http://calenda.org/382804,1,0.0,0.0
http://calenda.org/383115,1,1.0,0.0
http://calenda.org/383301,1,1.0,0.0
http://calenda.org/383421,1,1.0,1.0
http://calenda.org/383726,1,1.0,1.0
http://calenda.org/384307,1,1.0,1.0
http://calenda.org/384795,1,0.0,0.0
http://calenda.org/385541,1,1.0,1.0
http://calenda.org/387619,1,0.0,0.0
http://calenda.org/388125,1,1.0,0.0
http://calenda.org/388161,1,1.0,1.0
http://calenda.org/391403,1,1.0,0.0
http://calenda.org/391844,1,1.0,1.0
http://calenda.org/392641,1,0.0,1.0
http://calenda.org/392924,1,1.0,0.0
http://calenda.org/393730,1,1.0,1.0
http://calenda.org/395009,1,0.0,0.0
http://calenda.org/398277,1,1.0,1.0
http://calenda.org/400814,1,0.0,1.0
